,text,favorite counts,retweet counts
469,海警法「国際法に合致」対日関係重視、対話解決訴え中国・王毅外相(時事通信)日本中国なんかの手のひらに乗るなよ！来年の冬季🇨🇳北京オリンピック日本が辞退すれば世界も辞退してくるよ！コロナで滅茶苦茶にされ北京オリンピック出たらアホだぞ！,0,0
470,例年５月合わせのところ、ここ２年オリンピックで３月、しかも静岡だもんな。無理もないと観ている。神主の作品で気になるのは音楽だね。……神曲揃いなので、今度も楽しみ(￣ー￣),0,0
471,,0,0
472,最近の疑問もう三月だけどオリンピックやるの？国立競技場作り直す必要あったの？聖火リレーってどうなったの？福島大丈夫なの？,3,0
473,オリンピック楽しみ♪ボクシングの森脇選手に期待してる！！陸上も楽しみだし、バドミントンの桃田選手の活躍を見てみたい(*ﾟ▽ﾟ*)なんとか開催されますように！皆さんも気になる競技や選手はありませんか？？このツイートを見られた方は是非、オリンピックへの楽しみをツイートしてみて下さいね,0,0
474,,0,0
475,迷いの剣（ベアトリクス戦のBGM）を弾かせたら天下一品ちなみに、負け確定イベントな。ベアトリクスがつぇえんだ！（オリンピック解説するときの織田裕二風）,1,0
476,競輪（自転車）や馬術は、オリンピック競技になっています。しかしパチンコは何の生産性もなく、破壊しかありません。人間をダメにする産業は、一刻も早く禁止すべきです。,0,0
477,久々に動画更新しました！お股せｗ女子にはできて男子にはできない『オリンピックで競技まで男女平等にしたら男子の金的が！？』,1,0
478,★＃オリンピックを中止させるまで毎日拡散★福島第一原発事故由来の汚染物を埋め立てた東京都中央防波堤廃棄物処分場（お台場の南）で、五輪競技が行われようとしています！英訳,0,0
479,オリンピック開催…なの？,0,0
480,満州行進曲【戦時歌謡】など、戦時中の朝日新聞や毎日新聞が犯した罪を、なぜ今書いたのか？引き下がらない菅政権とオリンピックに思う、国民の犠牲だよ官房機密費から学にお金を渡してデータ捏造、それを新聞やテレビで報道して、何がなんでもミッドウェー海戦、国民を無駄に犠牲にする行為だ,7,4
481,英メディア「東京オリンピック、全世界にリスク…中止すべき」に日本イライラ＝韓国報道(WoW!Korea),0,0
482,母から大量の記念硬貨をもらった、天皇陛下在位記念とかエキスポとか長野オリンピックとか、100円から5000円まで、あと1万の銀貨とか。とりあえずコイン収納アルバムでも用意しょうかと思う。,0,0
483,「菅さんは石に齧りついてでもオリンピックをやると思ってる」頭がおかしいだろ。普通に考えて。,1,0
484,国際オリンピック委員会の総会で滝川クリステルが「お・も・て・な・し」と発言したことから、この言葉が世界に広まり、流行語大賞にも選ばれました。「お・な・き・ん」もいずれ流行語大賞に選ばれるのではないでしょうか。,1,0
485,☆＃オリンピックを中止させるまで毎日拡散☆,2,1
486,,0,0
487,みんなからの匿名質問を募集中！こんな質問に答えてるよ●今一番欲しいものは何？…●東京オリンピックのチケット申込…,0,0
488,みんなからの匿名質問を募集中！こんな質問に答えてるよ●うほうほ…●(厂˙ω˙)厂うぇーい…●東京オリンピックのチケット申込…●匿名性だし、言わしてもらいます…,0,0
489,みんなからの匿名質問を募集中！こんな質問に答えてるよ●現在の練習の場所と時間帯はどん…●今一番欲しいものは何？…●東京オリンピックのチケット申込…●京大ですが薬じゃないと入れませ…,0,0
490,みんなからの匿名質問を募集中！こんな質問に答えてるよ●東京オリンピックのチケット申込…●今まででボトルで買ったウイスキ…●世界からピートが無くなったどう…●父の日にウィスキーをあげようと…,0,0
491,みんなからの匿名質問を募集中！こんな質問に答えてるよ●今一番欲しいものは何？…●信仰いくつですか…●東京オリンピックのチケット申込…,0,0
492,丸の内駅舎で去年撮影した写真オリンピックはどうなるんだろう,0,0
493,毎日、世界で何万人も尊い命が失われているのに、まだオリンピック開催しようとしてる日本ってどういう国なんだ？,0,0
494,,1,0
495,みんなからの匿名質問を募集中！こんな質問に答えてるよ●オリンピック見に行けるとしたら…●今までで1番変なあだ名は？…●橋と、箸と、端、どれが好きです…●あと5分以内に何か買ってこいっ…,0,0
496,これに5人が参加するかしないかでオリンピックやるかやらないか決まると思うよ。2017年の「2020が楽しみ」な時期にスタートラインに立ったアプリだし。だから私はこの先オリンピックの行方動かせる範囲から外れて5人に委ねた。,0,0
497,「放射能安心神話プロパガンダに道筋をつけまちた～～」五輪中止。安倍晋三の嘘八百オリンピックインタビューが酷い。復興に役に立たないという声が7割近くあるのに、安倍晋三は胸を張って復興五輪と言う...,2,2
498,バカだと思う!!こんな情況で、夏も冬もオリンピックなどやるべきでわ無いでしょ！！😡⚡東京五輪は開催できる！中止論過熱で見失いがちなアスリートの明日(清義明)-オピニオンサイトiRONNA,0,0
499,サーフィン【オリンピック会場】一宮町のおすすめカフェ♡,5,2
500,,0,0
501,緊急事態宣言を延長したのはたぶん何としてもオリンピックを開催したいからなんだろうね…これで7日で解除してリバウンドでも起ころうもんなら開催への道が閉ざされかねないし。,0,0
502,"onlyforMatsumotoToshio'scompletionists:オリンピックを運ぶ(1964),adocumentaryaboutthelogisticsandthebehindthesceneofthe1964Olympics,howthings(boats,yachts,trafficcones,filmreels,etc.)andanimals(horses,pigeons)weretransportedfromandtoTokyo/1",5,4
